,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258
0,G007800E45965N,G007807E46481N,G284068E81599N,G286738E50402S,G009860E46370N,G041561E43266N,G274498E80729N,G041420E43362N,G281784E81518N,G289972E33043S,G042234E43233N,G085638E34457N,G043884E42750N,G293549E82381N,G290007E31452S,G007281E45526N,G008156E46616N,G007860E46128N,G041338E43356N,G041426E43326N,G007419E45967N,G041439E43313N,G044503E42719N,G077780E36712N,G008379E46648N,G008051E46567N,G293988E82482N,G290237E33400S,G072154E36611N,G282911E81469N,G287660E48530S,G007050E45972N,G282065E81355N,G222166E59371N,G287357E15537S,G007964E46423N,G010577E46153N,G041843E43225N,G286924E49328S,G007846E45906N,G277124E81802N,G008144E46504N,G008861E46827N,G008016E46459N,G042280E43217N,G043763E42801N,G089122E33894N,G291148E82396N,G077972E34575N,G008098E46566N,G044517E42715N,G077441E36518N,G274699E81399N,G277001E81824N,G292417E82497N,G007026E45991N,G079448E36046N,G213319E63433N,G081057E35255N,G283672E81610N,G042078E43218N,G290117E33830S,G290133E33763S,G007639E46058N,G282656E09382S,G009889E46366N,G280122E81116N,G080842E42199N,G212558E63648N,G276274E81204N,G007549E46005N,G291152E27715S,G289994E32681S,G007510E46381N,G042321E43226N,G076582E35961N,G041572E43240N,G243112E51724N,G289903E32043S,G275797E80670N,G007922E46000N,G007297E45961N,G080422E35819N,G087851E49154N,G286902E49166S,G007581E46002N,G044389E42749N,G275536E80974N,G090157E28136N,G274813E81442N,G279581E81319N,G289971E32602S,G290195E33749S,G042177E43228N,G091092E33366N,G084689E28511N,G047796E38263N,G007702E46120N,G041493E43296N,G284604E82502N,G242234E52184N,G290191E33451S,G271836E81859N,G279913E81858N,G080860E34368N,G079544E31011N,G276422E80897N,G007603E46067N,G081637E42410N,G225357E59279N,G044537E42706N,G082076E35436N,G042208E43222N,G242130E52179N,G081184E35317N,G283574E81529N,G284538E81378N,G087182E36381N,G286639E49733S,G079568E34309N,G277322E81055N,G007896E46027N,G080574E35527N,G276383E81643N,G288117E41158S,G282567E81190N,G076233E33705N,G282833E81457N,G083476E28736N,G287940E42132S,G227454E58004N,G007892E46055N,G009837E46351N,G007394E45986N,G050944E36380N,G226067E58945N,G226922E58043N,G286984E49869S,G076135E33464N,G269451E81732N,G076553E35339N,G009969E46369N,G277821E81272N,G289995E32986S,G044447E42733N,G277114E81654N,G041693E43224N,G007833E46493N,G075110E36318N,G072276E36720N,G087347E36344N,G275750E81253N,G008187E46569N,G041652E43255N,G286954E49103S,G043771E42740N,G042093E43100N,G086719E28132N,G286773E49566S,G289986E32570S,G090936E36102N,G077195E35779N,G287664E48504S,G010535E46167N,G009942E46399N,G041523E43281N,G286920E49359S,G079397E36144N,G279330E82203N,G290207E30395S,G011184E46953N,G080251E42005N,G008147E46640N,G286764E50376S,G283183E81734N,G286866E49224S,G041692E43207N,G007908E45948N,G223515E59091N,G073881E36791N,G007930E46472N,G043845E42727N,G277640E82450N,G290457E33055S,G041229E43392N,G007730E45943N,G042112E43216N,G278775E81012N,G022083E70150N,G290269E33382S,G041626E43230N,G021992E70174N,G045335E42577N,G045645E42509N,G085885E34389N,G044467E42706N,G286875E49227S,G007625E45991N,G085758E28296N,G223019E59160N,G286934E49316S,G290163E33530S,G290243E33492S,G084939E43518N,G290197E33544S,G289928E82537N,G080949E42400N,G091091E33424N,G290237E33382S,G010609E46395N,G041997E43219N,G277224E81055N,G289140E81988N,G290035E33013S,G284577E81569N,G041772E43227N,G080581E42004N,G279162E81017N,G292942E82564N,G286883E50681S,G007761E45922N,G041519E43299N,G044477E42719N,G283311E82562N,G089107E33816N,G041673E43238N,G050969E36388N,G086633E28122N,G278208E81148N,G086280E28276N,G287611E48517S,G043762E42752N,G291155E27738S,G008131E46609N,G042100E43207N,G044483E42698N,G075212E36027N,G286878E49177S,G007682E46077N,G007880E45990N,G076139E33764N,G042051E43198N,G084759E28427N,G274980E81736N,G289924E32060S,G041904E43293N,G290159E33735S,G008431E46695N,G287591E48477S,G227438E57917N,G286900E49352S,G285002E81512N,G084142E28500N,G043844E42752N,G075248E38558N,G286852E49174S,G286929E49140S,G041406E43354N,G043772E42828N
1,40.24113082885742,12.224644660949707,1.3720623254776,9.8292236328125,6.794958591461182,3.8661153316497803,1.3800690174102783,2.810587167739868,41.503604888916016,9.130802154541016,1.8894553184509277,36.93704605102539,1.8649765253067017,36.75362777709961,13.379510879516602,5.0727949142456055,8.591510772705078,7.265117168426514,2.178311824798584,1.8522089719772339,6.837830543518066,3.3181116580963135,1.5917892456054688,36.17741394042969,14.908849716186523,9.360051155090332,31.435821533203125,8.714595794677734,44.852291107177734,1.6515161991119385,6.956493854522705,6.785566329956055,39.985294342041016,33.11811447143555,44.01094436645508,14.856043815612793,5.883420467376709,2.2130861282348633,25.005125045776367,10.82362174987793,30.60953712463379,29.41427230834961,12.714160919189453,5.385591983795166,1.886852741241455,1.5382055044174194,48.04023361206055,44.53516387939453,40.924564361572266,7.328527927398682,4.408714294433594,31.57205581665039,9.281911849975586,2.249138593673706,31.51865005493164,6.969143867492676,42.47825622558594,40.654762268066406,32.67970657348633,37.90220642089844,2.948378801345825,13.504997253417969,22.914758682250977,13.230234146118164,5.7931928634643555,4.9380645751953125,34.402889251708984,48.570518493652344,40.76681900024414,30.586849212646484,9.07050895690918,8.942950248718262,6.96610164642334,7.288468837738037,1.8029605150222778,38.050655364990234,3.9550623893737793,37.9650764465332,6.556207656860352,4.894558429718018,5.165536880493164,15.189176559448242,44.5191650390625,40.532108306884766,22.392349243164062,8.990452766418457,2.022700071334839,35.11309814453125,34.57823181152344,43.6109504699707,33.427696228027344,8.589888572692871,6.601058483123779,2.608121395111084,35.005855560302734,32.82658767700195,1.6483405828475952,5.16227912902832,6.404355049133301,42.08269500732422,33.973567962646484,11.3505220413208,40.46099853515625,11.641744613647461,47.82509231567383,45.77675247192383,37.96909713745117,4.319503307342529,35.63261795043945,41.11672592163086,1.7937208414077759,42.48344421386719,1.5062605142593384,43.98542022705078,46.14375305175781,3.821821928024292,1.4593174457550049,48.86769485473633,23.94732666015625,10.47201156616211,35.464111328125,9.160453796386719,44.21360397338867,2.9554686546325684,7.270025730133057,9.013574600219727,38.64341354370117,1.197698712348938,33.24251937866211,10.299945831298828,32.91648483276367,7.30649471282959,4.82385778427124,5.15391731262207,4.3057684898376465,49.868160247802734,32.658573150634766,6.940510272979736,36.2183837890625,34.53470993041992,32.67494201660156,5.2663397789001465,64.77959442138672,13.383010864257812,2.5131452083587646,38.21364212036133,1.6554968357086182,5.21798849105835,34.43511962890625,44.20356750488281,37.2108154296875,46.0029296875,21.949203491210938,2.0467920303344727,9.609382629394531,1.910885214805603,2.3660099506378174,47.062156677246094,5.538345813751221,16.731678009033203,35.86865234375,33.29690170288086,12.137774467468262,15.756128311157227,14.416032791137695,5.7239837646484375,17.005874633789062,48.812217712402344,4.66780948638916,9.711886405944824,6.644914627075195,37.041351318359375,5.397985458374023,10.5294771194458,45.93805694580078,16.936439514160156,1.4710924625396729,5.021145820617676,50.232460021972656,38.86541748046875,8.2487154006958,3.6727328300476074,45.89528274536133,8.81758975982666,2.6114606857299805,9.44500732421875,3.071162223815918,35.68002700805664,11.933906555175781,16.040119171142578,4.637545108795166,8.156553268432617,2.622627019882202,1.7588582038879395,35.65083312988281,1.4420056343078613,15.882609367370605,13.543000221252441,34.16901779174805,41.7989616394043,12.178281784057617,6.570356845855713,27.497806549072266,36.57838821411133,9.36757755279541,3.99487566947937,49.386478424072266,34.724388122558594,7.468721866607666,11.799556732177734,1.7137880325317383,2.7191638946533203,1.21206796169281,16.33910369873047,35.288352966308594,1.7499816417694092,46.82138442993164,30.838281631469727,1.1273571252822876,45.11308288574219,6.7692670822143555,2.616603136062622,6.562947750091553,52.74799346923828,33.55705642700195,2.2852370738983154,3.1069495677948,33.191001892089844,3.4041426181793213,42.70018768310547,23.568941116333008,3.260183572769165,9.145877838134766,8.422646522521973,1.9872881174087524,2.3184916973114014,36.4240608215332,7.251676559448242,5.254770755767822,13.70193862915039,38.301883697509766,1.8546396493911743,35.08882522583008,1.1771761178970337,7.996408462524414,1.6653767824172974,10.73945426940918,5.6705708503723145,28.7224063873291,43.042423248291016,16.975770950317383,1.3207807540893555,45.5047607421875,11.853435516357422,44.82341384887695,16.92928123474121,11.652968406677246,1.624479055404663,1.5739233493804932
